Symbol,Name,Price(Intraday),Change,%Change,Volume,Avg Vol(3 month),Market Cap,PE Ratio(TTM)
86J.F,StoneBridge Acquisition Corporation,9.45,-0.10,-1.05%,10,0,76.87M,33.75
0GV.F,SuRo Capital Corp.,2.9600,-0.0600,-1.99%,10,0,75.604M,N/A
29U.F,TruFin plc,0.7700,0.0000,0.00%,80,0,74.958M,N/A
DYJ.F,AssetCo plc,0.5300,0.0000,0.00%,250,4,74.735M,N/A
SGF.F,SGT German Private Equity GmbH & Co. KGaA,1.6000,0.0000,0.00%,300,303,74.083M,10.67
SGF.DE,SGT German Private Equity GmbH & Co. KGaA,1.6000,0.0000,0.00%,"15,788","2,129",74.083M,10.67
Q29.F,PhenixFIN Corporation,33.60,+0.80,+2.44%,25,0,73.937M,N/A
8JA.F,JR Holding ASI S.A.,1.7200,-0.0500,-2.82%,50,0,74.733M,N/A
WAY.F,Shenwan Hongyuan (H.K.) Limited,0.0330,0.0000,0.00%,"1,942",0,71.714M,N/A
29U.SG,TruFin plc,0.7400,0.0000,0.00%,0,0,77.689M,N/A
5610.F,"Affinity Bancshares, Inc.",10.90,-0.10,-0.91%,25,0,71.232M,11.01
ZP7.F,Directa S.I.M.p.A.,4.0900,+0.0500,+1.24%,956,0,70.332M,12.03
CGE.MU,CURO Group Holdings Corp.,1.6600,+0.0100,+0.61%,200,3,68.019M,N/A
9NT.F,"Patris Investimentos SGPS, S.A.",5.90,0.00,0.00%,N/A,0,67.584M,7.02
3ZL.F,Alexandria Group Oyj,6.36,+0.04,+0.63%,50,0,66.6M,16.74
0CKA.F,CIG Pannónia Életbiztosító Nyrt,0.6480,+0.0100,+1.57%,"2,500",0,66.516M,32.40
XTP.F,Sino AG,27.60,-0.10,-0.36%,300,57,65.45M,67.32
XTP.DE,Sino AG,27.80,-0.10,-0.36%,50,584,64.983M,67.80
YUIA.F,Planetree International Development Limited,0.0610,-0.0055,-8.27%,"5,500",96,64.787M,N/A
93V.F,Instabank ASA,0.1315,+0.0255,+24.06%,"6,000",0,63.714M,6.58
A7A.DE,FinLab AG,11.40,0.00,0.00%,865,"1,168",62.149M,30.81
A7A.F,FinLab AG,11.20,-0.50,-4.27%,600,22,61.059M,30.27
WE3.F,KH Group Oyj,1.0180,-0.0180,-1.74%,851,14,59.464M,N/A
EBE.MU,aifinyo AG,14.50,0.00,0.00%,400,0,58.706M,76.32
EBE.DE,aifinyo AG,14.50,0.00,0.00%,345,848,58.706M,72.50
OH5.F,"Nissan Securities Group Co., Ltd.",0.9650,-0.0200,-2.03%,45,13,57.657M,12.06
PNC.F,"Great Elm Group, Inc.",1.8700,-0.0400,-2.09%,100,0,57.304M,3.74
DNN.F,Strategic Investments A/S,0.1630,-0.0010,-0.61%,500,26,56.947M,8.15
EBE.F,aifinyo AG,14.00,-0.30,-2.10%,200,14,56.681M,70.00
CGG.F,Capital Industrial Financial Services Group Limited,0.0090,0.0000,0.00%,"3,000",0,56.577M,N/A
9XB.F,Forward Partners Group plc,0.4040,0.0000,0.00%,330,0,56.35M,N/A
7LX.MU,Galaxy Digital Holdings Ltd.,3.1140,-0.0500,-1.58%,500,8,186.501M,N/A
MB9.F,Valour Inc.,0.0620,-0.0178,-22.31%,"15,000","13,330",54.203M,N/A
OJ3.F,Seafire AB (publ),1.2250,+0.0150,+1.24%,"1,000",18,53.912M,N/A
8OQ.F,SEP Acquisition Corp.,8.95,-0.10,-1.10%,140,0,53.007M,30.86
ASD1.F,Asia Orient Holdings Limited,0.0540,+0.0005,+0.93%,"15,000",0,52.192M,N/A
H6H.F,Athanase Innovation AB (publ),1.6100,-0.0200,-1.23%,N/A,0,51.65M,N/A
IMQ1.F,"Impac Mortgage Holdings, Inc.",0.0555,+0.0535,"+2,675.00%","1,350",25,51.567M,N/A
TF8.F,"The Marygold Companies, Inc.",1.2100,+0.0400,+3.42%,N/A,0,50.999M,24.20
4C4.F,New Amsterdam Invest N.V.,9.90,0.00,0.00%,40,0,50.576M,N/A
HPBK.F,Heliad Equity Partners GmbH & Co. KGaA,4.3000,-0.0800,-1.83%,945,325,50.388M,N/A
CPX.DE,capsensixx AG,15.80,0.00,0.00%,13,46,48.822M,17.36
HPBK.DE,Heliad Equity Partners GmbH & Co. KGaA,4.3000,-0.0600,-1.38%,250,"3,438",48.807M,N/A
CPX.F,capsensixx AG,15.60,0.00,0.00%,"2,000",36,48.204M,16.96
0XL0.F,Logan Ridge Finance Corporation,17.40,0.00,0.00%,116,2,48.164M,N/A
L7H.F,Integrated System Credit Consulting Fintech S.p.A.,3.5000,0.0000,0.00%,100,0,46.956M,N/A
4EH.F,"ICC Holdings, Inc.",14.30,-0.30,-2.05%,N/A,0,45.208M,38.65
0XP0.SG,Argo Blockchain plc,0.9500,-0.0200,-2.06%,0,10,45.393M,N/A
0XP0.F,Argo Blockchain plc,0.9500,-0.0800,-7.77%,20,96,45.393M,N/A
2M9.F,Climate Transition Capital Acquisition I B.V.,9.35,-0.40,-4.10%,97,0,45.231M,N/A
ALG.DE,ALBIS Leasing AG,2.1200,0.0000,0.00%,"4,965","1,240",44.934M,N/A
M2Q.F,Carbon Streaming Corporation,0.8650,-0.0950,-9.90%,"2,000",237,44.88M,0.41
ALG.F,ALBIS Leasing AG,2.0400,0.0000,0.00%,"4,444",77,44.523M,N/A
UQ6.SG,Voss Veksel- og Landmandsbank ASA,19.70,+0.20,+1.03%,0,0,44.546M,8.83
9W0.F,Stack Capital Group Inc.,4.7100,+0.1800,+3.97%,N/A,0,43.552M,N/A
8X6.F,Energy Transition Partners B.V.,9.85,0.00,0.00%,200,0,43.55M,N/A
JX0.F,Bien Sparebank ASA,7.62,+0.06,+0.79%,400,12,44.328M,11.21
P31Q.MU,Mount Logan Capital Inc.,1.9400,-0.0100,-0.51%,125,0,43.049M,N/A
UGL.F,"U.S. Global Investors, Inc.",2.5200,-0.0600,-2.33%,100,1,42.918M,63.00
HQF.F,Emperor Capital Group Limited,0.0005,0.0000,0.00%,"1,000",0,42.273M,N/A
8PL2.MU,AKKO Invest Nyrt.,0.6060,0.0000,0.00%,170,0,20.394M,N/A
M3BK.F,Pyramid AG,2.2200,-0.0100,-0.45%,"1,300",994,41.926M,6.73
0XP.F,Argo Blockchain plc,0.0766,-0.0043,-5.32%,"10,100","2,907",46.181M,N/A
7111.F,BIGG Digital Assets Inc.,0.1520,-0.0150,-8.98%,"1,990","2,727",41.435M,N/A
6H3.F,Cairo Mezz PLC,0.1100,+0.0020,+1.85%,175,912,40.769M,N/A
PEH.F,PEH Wertpapier AG,24.80,+0.40,+1.64%,407,341,40.515M,18.65
NF4.MU,Netfonds AG,40.00,+0.40,+1.01%,250,0,80.715M,N/A
M3BK.DE,Pyramid AG,2.1600,-0.1100,-4.85%,500,"11,857",40.077M,6.17
K15.SG,Melhus Sparebank,13.38,+0.00,+0.01%,0,0,37.492M,11.15
GBQ.SG,GBK Beteiligungen AG,5.50,+0.80,+17.02%,"15,004",179,37.125M,68.75
GBQ.HM,GBK Beteiligungen AG,5.50,+0.80,+17.02%,"2,400",584,37.125M,68.75
2KV.MU,Ether Capital Corporation,1.0800,-0.0200,-1.82%,"2,500",453,36.831M,N/A
2INV.DE,2invest AG,6.30,0.00,0.00%,255,"2,206",36.213M,N/A
R8B.F,RMB Holdings Limited,0.0165,0.0000,0.00%,"5,000",622,36.023M,N/A
2INV.F,2invest AG,6.20,0.00,0.00%,5,62,35.639M,N/A
2AI.F,Qliro AB (publ),1.8450,+0.2100,+12.84%,25,0,36.642M,N/A
V9E.F,Case Group AB (publ),1.5700,+0.0400,+2.61%,"1,000",0,34.676M,N/A
70D.F,SaveLend Group AB (publ),0.6400,-0.0280,-4.19%,"1,260",22,34.274M,N/A
8WT.F,Frontier IP Group Plc,0.5750,-0.0100,-1.71%,"6,250",0,33.43M,11.50
X2Y.F,Yolo Group S.p.A.,3.8000,0.0000,0.00%,N/A,0,33.247M,N/A
TI8.F,"Altur Investissement SCA, SCR",8.50,+0.15,+1.80%,6,0,33.835M,9.04
9BT.SG,Goldmoney Inc.,1.2450,0.0000,0.00%,0,77,29.779M,N/A
BOI7.F,Imagi International Holdings Limited,0.0280,+0.0005,+1.82%,70,0,32.152M,N/A
BOI7.SG,Imagi International Holdings Limited,0.0265,+0.0015,+6.00%,0,0,31.6M,N/A
87I.F,Flat Capital AB (publ),1.0480,-0.0080,-0.76%,"1,500",159,31.506M,N/A
MWB.DE,mwb fairtrade Wertpapierhandelsbank AG,4.2200,+0.0700,+1.69%,490,680,31.434M,0.10
9YY.F,Ashford Inc.,9.50,+0.20,+2.15%,150,0,31.309M,N/A
8N2.F,SPARK VC S.A.,0.2780,0.0000,0.00%,N/A,0,30.935M,N/A
MWB.F,mwb fairtrade Wertpapierhandelsbank AG,4.0500,-0.0500,-1.22%,166,62,30.168M,0.09
92I.F,Romerike Sparebank,10.12,+0.07,+0.70%,50,0,29.704M,20.23
3IM.F,Manx Financial Group PLC,0.2360,+0.0160,+7.27%,"8,250",0,29.58M,7.87
6AX.F,DMG Blockchain Solutions Inc.,0.1692,+0.0038,+2.30%,500,"1,400",29.577M,N/A
7PD0.F,Highwood Asset Management Ltd.,4.6800,-0.0400,-0.85%,N/A,0,29.167M,27.53
B5D1.F,Time Finance plc,0.2960,-0.0060,-1.99%,N/A,0,29.136M,14.80
7EU.F,Vo2 Cap Holding AB (publ),0.5320,-0.0060,-1.12%,286,0,28.921M,26.60
X7F2.F,Dunxin Financial Holdings Limited,0.1360,+0.0010,+0.74%,"1,631",0,3.029M,1.37
ENGL.DE,EV Digital Invest AG,6.10,0.00,0.00%,300,82,27.145M,N/A
VG8.F,Varengold Bank AG,2.6400,-0.0400,-1.49%,596,232,27.099M,1.45
JAN.F,"Japan Asia Investment Co., Ltd.",1.4800,+0.0200,+1.37%,20,0,26.918M,29.60
ENGL.F,EV Digital Invest AG,6.00,0.00,0.00%,600,18,26.7M,N/A
5JQ.F,H-FARM S.p.A.,0.1860,+0.0025,+1.36%,121,526,26.307M,N/A
IPOK.F,Heidelberger Beteiligungsholding AG,98.00,0.00,0.00%,49,0,26.294M,N/A
PN21.F,"Patriot National Bancorp, Inc.",6.60,-0.30,-4.35%,60,0,26.17M,5.37
VG8.DE,Varengold Bank AG,2.6000,-0.0200,-0.76%,"9,421","4,664",26.112M,1.48
2JA.F,Audacia SA,5.32,+0.10,+1.92%,20,0,25.933M,133.00
PI1.F,Pinetree Capital Ltd.,2.6600,-0.0200,-0.75%,16,9,25.617M,11.08
AMP.SG,AMP Ltd,0.7050,+0.0050,+0.71%,0,0,5.229M,N/A
HNT.F,Cinda International Holdings Limited,0.0340,0.0000,0.00%,100,0,25.087M,N/A
DFTK.DE,DF Deutsche Forfait AG,2.0800,+0.0400,+1.96%,100,"1,472",24.726M,4.62
RN2.F,North Energy ASA,0.1845,+0.0065,+3.65%,"25,000","1,007",24.722M,18.45
DFTK.F,DF Deutsche Forfait AG,2.0400,+0.0500,+2.51%,997,319,24.62M,4.74
999.F,Hilbert Group AB (publ),0.4250,-0.0010,-0.23%,50,0,24.515M,N/A
C1R.F,Income Asset Management Group Limited,0.0540,-0.0030,-5.26%,262,8,24.421M,N/A
7I4.F,Letus Capital S.A.,0.3440,0.0000,0.00%,N/A,0,24.24M,N/A
6QA.F,Caspar Asset Management S.A.,2.3600,+0.0200,+0.85%,40,0,23.958M,26.22
SFU1.F,"Safeguard Scientifics, Inc.",1.4500,-0.0200,-1.36%,62,44,23.646M,N/A
LDF.DE,Linus Digital Finance AG,3.6000,0.0000,0.00%,"1,000",165,23.225M,N/A
EBS.HM,Elbstein AG,0.7500,+0.2000,+36.36%,"5,430",230,22.5M,12.50
LDF.F,Linus Digital Finance AG,3.4000,+0.0200,+0.59%,"1,300",31,21.935M,N/A
LWW.F,Fiinu Plc,0.0635,-0.0120,-15.89%,100,0,21.496M,N/A
8T5.F,Tekcapital plc,0.1020,-0.0060,-5.56%,"11,111",0,21.397M,0.85
869.F,Arcario AB,0.0018,0.0000,0.00%,"135,000","2,368",20.805M,N/A
5HK.F,Raiz Invest Limited,0.2040,+0.0020,+0.99%,"5,000",0,20.502M,N/A
UCA1.F,U.C.A. Aktiengesellschaft,32.40,+1.80,+5.88%,30,96,20.194M,18.31
6DR.F,Harmoney Corp Limited,0.1850,0.0000,0.00%,"4,436",0,19.764M,N/A
1AI.F,Ondo InsurTech Plc,0.2540,0.0000,0.00%,600,779,19.04M,N/A
BYA1.SG,Quantum Blockchain Technologies Plc,0.0150,+0.0015,+11.11%,0,344,19.321M,N/A
5DS.F,Hamilton Global Opportunities PLC,44.20,0.00,0.00%,60,0,18.878M,13.56
2JY.F,51 Credit Card Inc.,0.0125,0.0000,0.00%,"10,000",192,17.598M,N/A
TJV.F,Southwest Securities International Securities Limited,0.0020,0.0000,0.00%,"3,000",52,18.541M,N/A
CFN.F,CASH Financial Services Group Limited,0.0395,+0.0005,+1.28%,"5,195",0,18.5M,N/A
89I.F,Brilliant Acquisition Corporation,9.85,0.00,0.00%,N/A,0,18.292M,N/A
ADC.F,AdCapital AG,1.2900,+0.0100,+0.78%,"1,000",636,17.985M,N/A
6F4.F,Centurion Finance Spólka Akcyjna,0.1940,0.0000,0.00%,N/A,0,17.753M,N/A
8QC.F,Tysnes Sparebank,9.30,-0.02,-0.18%,1,0,17.713M,13.28
IQF.F,STM Group Plc,0.2620,-0.0020,-0.76%,"1,000",0,17.567M,8.73
TTU.F,NGE Capital Limited,0.4540,-0.0060,-1.30%,250,0,17.473M,N/A
6BC0.F,Eat Well Investment Group Inc.,0.1110,-0.0005,-0.45%,"10,000",403,17.401M,N/A
9QE.F,Sustainable Power & Infrastructure Split Corp.,4.5800,0.0000,0.00%,10,0,17.093M,N/A
9DZ.F,Fintech S.A.,0.1950,0.0000,0.00%,"1,237",0,16.779M,N/A
EFF.DE,Deutsche Effecten- und Wechsel-Beteiligungsgesellschaft AG,1.0000,+0.0150,+1.52%,"2,107","5,366",16.75M,N/A
1NW.F,Neptune Digital Assets Corp.,0.1335,+0.0035,+2.69%,"77,000","6,620",17.287M,N/A
5GG.DU,Consulting Team Holding Aktiengesellschaft,1.7100,0.0000,0.00%,"1,000",921,16.498M,34.20
EFF.F,Deutsche Effecten- und Wechsel-Beteiligungsgesellschaft AG,0.9400,-0.0550,-5.53%,"1,000",172,16.31M,N/A
K85.F,GS Chain plc,0.0335,0.0000,0.00%,"4,000",315,15.907M,N/A
X7D.F,Axis Auto Finance Inc.,0.1240,-0.0010,-0.80%,N/A,0,15.838M,N/A
X6A.F,Nordic Asia Investment Group 1987 AB (publ),0.4540,+0.0010,+0.22%,N/A,0,15.799M,N/A
IR1.MU,Immovaria Real Estate AG,2.0000,0.0000,0.00%,55,1,15.242M,33.33
JV2.F,Alkemy Capital Investments Plc,1.9400,0.0000,0.00%,"2,550",206,14.98M,N/A
7ZX.F,Black Pearl S.A.,0.0580,-0.0020,-3.33%,"20,150",0,14.944M,N/A
7T7.F,Spotlight Group AB (publ),2.4400,-0.1000,-3.94%,15,0,14.936M,N/A
DG6.HM,DG-Gruppe AG,54.00,0.00,0.00%,6,0,14.897M,N/A
P0G.F,Stock Trend Capital Inc.,0.0100,+0.0080,+400.00%,"20,000",350,14.506M,N/A
CWF.F,OneApex Limited,0.0995,-0.0015,-1.49%,260,0,14.37M,N/A
BIC.MU,BTCS Inc.,1.0200,-0.0200,-1.92%,"1,000",0,14.107M,N/A
CSQ.DE,creditshelf Aktiengesellschaft,10.10,0.00,0.00%,53,75,14.099M,N/A
CSQ.F,creditshelf Aktiengesellschaft,10.00,+1.00,+11.11%,414,9,13.96M,N/A
BIC.F,BTCS Inc.,0.9600,-0.0100,-1.03%,"1,360",220,13.35M,N/A
97A0.F,Coloured Ties Capital Inc.,0.6250,-0.0100,-1.57%,"1,000",27,12.978M,1.84
3J9.F,Bay Capital Plc,0.1450,0.0000,0.00%,N/A,0,12.82M,N/A
FRS.F,FORIS AG,2.6400,-0.0200,-0.75%,"2,000",82,12.703M,88.00
XN4.F,Big Pharma Split Corp.,9.65,-0.05,-0.52%,520,0,12.655M,8.77
FRS.DE,FORIS AG,2.7200,0.0000,0.00%,559,364,12.607M,90.67
0MLA.MU,Torrent Capital Ltd.,0.4960,+0.0020,+0.40%,130,0,12.566M,N/A
C9T.HM,HÖVELRAT Holding AG,6.15,0.00,0.00%,450,132,12.301M,9.46
678.F,Alpha Growth plc,0.0205,0.0000,0.00%,"2,100",0,12.126M,N/A
8ZB.F,Sivota PLC,0.9300,0.0000,0.00%,N/A,0,12.067M,N/A
81U.F,Premia Finance S.p.A.,2.9800,0.0000,0.00%,N/A,0,12.067M,18.62
LPS1.F,PT Lenox Pasifik Investama Tbk,0.0035,0.0000,0.00%,"20,000",703,10.802M,N/A
1WQ.F,TEAM plc,0.4480,0.0000,0.00%,100,1,9.96M,N/A
5XI.F,Consensus Asset Management AB,1.3850,+0.0150,+1.09%,N/A,0,10.22M,N/A
1YJ.F,"LM Funding America, Inc.",0.6250,-0.0150,-2.34%,"4,526",104,9.157M,N/A
XZ3.F,FRNT Financial Inc.,0.2680,+0.0220,+8.94%,N/A,0,9.778M,N/A
1JU.F,Fatfish Group Limited,0.0060,-0.0010,-14.29%,"10,000",0,10.241M,N/A
BD4.F,GlobalBlock Digital Asset Trading Limited,0.0885,+0.0220,+33.08%,"3,500",144,9.288M,8.85
QLDN.F,Elysee Development Corp.,0.3040,-0.0020,-0.65%,"4,016",0,8.995M,N/A
97F.F,Sancus Lending Group Limited,0.0015,-0.0045,-75.00%,N/A,0,3.135M,N/A
OXZ0.F,Associate Global Partners Limited,0.1805,+0.0005,+0.28%,N/A,0,9.139M,N/A
0VG.F,Amigo Holdings PLC,0.0055,+0.0050,"+1,000.00%","6,000",631,41.039M,0.05
76M.F,Tokens.com Corp.,0.0535,0.0000,0.00%,"2,000","1,543",8.868M,N/A
SCI.HM,SCI AG,20.00,0.00,0.00%,"1,015",63,8.861M,N/A
14D.MU,tokentus investment AG,1.0500,-0.0500,-4.55%,"2,000",149,9.274M,N/A
2V0.F,Marble Financial Inc.,0.0410,-0.0010,-2.38%,"8,000",0,9.045M,N/A
6MP.DU,Murphy & Spitz Green Capital Aktiengesellschaft,2.8600,-0.1400,-4.67%,"2,000",822,8.809M,143.00
14D.DE,tokentus investment AG,1.0400,-0.0300,-2.80%,"2,609","3,400",8.93M,N/A
W3L1.F,Kazera Global plc,0.0045,0.0000,0.00%,"150,000",0,8.623M,N/A
RMO.DU,RM Rheiner Management AG,38.40,0.00,0.00%,25,1,8.448M,19.01
M6FE.SG,Watchstone Group plc,0.1092,-0.0001,-0.09%,0,39,8.33M,N/A
9LF.SG,Effnetplattformen Holding AB (publ),0.5600,-0.0120,-2.10%,0,0,8.246M,N/A
Y6M.SG,Sogn Sparebank,12.13,-0.31,-2.46%,0,0,7.747M,4.76
6YM.F,CATCo Reinsurance Opportunities Fund Ltd.,21.20,-0.20,-0.93%,N/A,0,7.624M,0.16
FF24.DE,Fast Finance24 Holding AG,0.1040,0.0000,0.00%,"1,000","37,573",7.577M,1.16
1KC.F,The Western Investment Company of Canada Limited,0.1990,+0.0060,+3.11%,75,1,7.41M,19.90
1X0.F,Cypherpunk Holdings Inc.,0.0375,-0.0035,-8.54%,"4,000",70,7.492M,N/A
NUQA.F,Navstone SE,1.6500,0.0000,0.00%,"3,500",467,7.344M,5.89
NUQA.SG,Navstone SE,1.6500,+0.1500,+10.00%,0,19,7.262M,5.69
JPH.SG,AB Effectenbeteiligungen AG,10.20,+0.20,+2.00%,0,0,7.232M,113.33
B5K3.F,ThreeD Capital Inc.,0.1170,-0.0030,-2.50%,80,0,5.992M,N/A
1WJ.F,Axcap Ventures Inc.,0.0315,+0.0310,"+6,200.01%",505,106,"888,151",N/A
DLB.SG,DLB-Anlageservice AG,14.20,+0.20,+1.43%,0,0,7.1M,7.89
QT5.F,Immo Blockchain Société anonyme,0.7980,0.0000,0.00%,100,0,6.959M,N/A
S14.DU,Strategie Kapital AG,3.6800,+0.1400,+3.95%,"1,898","3,913",6.83M,368.00
FF24.F,Fast Finance24 Holding AG,0.0920,-0.0015,-1.60%,"8,000","7,072",6.703M,0.92
IRPA.HM,lodgyslife AG,10.50,0.00,0.00%,150,591,6.653M,14.00
XS3A.F,Tanfield Group PLC,0.0320,0.0000,0.00%,"2,000",0,6.186M,0.80
9M3.F,TMT Acquisition Plc,0.1960,0.0000,0.00%,N/A,0,5.916M,N/A
9Q3.SG,Norwegian Block Exchange AS,0.0742,+0.0038,+5.40%,0,0,5.522M,N/A
6GP1.F,Grand Peak Capital Corp.,0.0020,0.0000,0.00%,"2,500",0,5.445M,N/A
8MH.F,Blockmate Ventures Inc.,0.0485,0.0000,0.00%,"60,000","1,113",5.047M,N/A
XK6.F,Solutions Capital Management SIM S.p.A.,2.1200,-0.0800,-3.64%,480,0,5.383M,N/A
NP8.F,Västra Hamnen Corporate Finance AB (publ),5.35,-0.90,-14.40%,N/A,0,5.35M,16.72
HRU.SG,Horus AG,1.9500,0.0000,0.00%,0,0,5.187M,19.50
HN0.F,Mila Resources Plc,0.0105,-0.0015,-12.50%,700,0,5.058M,1.05
5NB.DU,Novetum AG,20.00,0.00,0.00%,250,10,5M,48.78
5MM.F,East Star Resources Plc,0.0190,-0.0055,-22.45%,"1,500",0,4.832M,N/A
7R1.F,Intuitive Investments Group Plc,0.0370,+0.0005,+1.37%,401,0,4.737M,N/A
HN0.SG,Mila Resources Plc,0.0110,-0.0005,-4.35%,0,0,4.608M,1.10
FNQA.F,Fineqia International Inc.,0.0020,+0.0015,+300.00%,600,"75,251",4.507M,N/A
OX2.F,Starvest plc,0.0520,-0.0030,-5.45%,"10,000",0,4.507M,N/A
Z8E.F,Ajax Resources Plc,0.0795,-0.0040,-4.79%,10,0,4.41M,N/A
RTML.F,Camerit AG,43.40,0.00,0.00%,19,2,4.34M,N/A
A8H.F,Aberdeen International Inc.,0.0225,-0.0070,-23.73%,"18,000","1,127",4.538M,N/A
9SB.F,SOL Global Investments Corp.,0.0660,-0.0080,-10.81%,100,631,4.325M,N/A
LEH.F,Lehner Investments AG,0.0600,-0.0400,-40.00%,"3,000",213,4.188M,N/A
IW6.F,Argo Group Limited,0.0535,-0.0005,-0.93%,"1,500",26,4.114M,N/A
B8X0.F,Immutable Holdings Inc.,0.1320,-0.0300,-18.52%,30,36,4.055M,N/A
APQ.DU,Aquamondi AG,4.0000,0.0000,0.00%,25,0,4M,N/A
2TL.F,GreenBank Capital Inc.,0.0005,0.0000,0.00%,218,12,3.94M,N/A
LWD.DU,iVestos AG,1.7500,0.0000,0.00%,30,0,3.85M,N/A
3YO.DU,Venturio SE,2.7400,0.0000,0.00%,50,0,3.782M,N/A
25N.F,Newcap Holding A/S,0.0230,-0.0020,-8.00%,10,0,3.681M,N/A
0Q4.F,Quinsam Capital Corporation,0.0310,-0.0010,-3.13%,"2,500",0,3.678M,N/A
480.SG,APQ Global Limited,0.0325,0.0000,0.00%,0,0,3.654M,N/A
O3X.F,Global Wellness Strategies Inc.,0.0495,-0.0005,-1.00%,870,"1,045",3.585M,N/A
M5S.F,MARNA Beteiligungen AG,2.1400,0.0000,0.00%,300,145,3.211M,N/A
O2O.SG,AQRU plc,0.0010,0.0000,0.00%,0,"3,508",3.169M,N/A
P6U1.F,"Planet Ventures, Inc.",0.0195,+0.0065,+50.00%,100,0,3.08M,N/A
2EK.F,Merit S.A.,1.0000,+0.0950,+10.50%,N/A,0,3.061M,N/A
ES3G.F,ESG Global Impact Capital Inc.,0.0915,-0.0085,-8.50%,"3,333",58,3.056M,N/A
ZCT1.F,Zimtu Capital Corp.,0.0370,-0.0005,-1.33%,"5,000",87,2.96M,N/A
9AI.F,Goobit Group AB (publ),0.0109,-0.0050,-31.45%,"10,000",0,2.908M,N/A
O49.F,49 North Resources Inc.,0.0150,0.0000,0.00%,8,105,2.893M,N/A
K0B0.F,RightBridge Ventures Group AB (publ),0.0155,+0.0009,+6.16%,N/A,0,2.85M,N/A
KUB1.MU,Konsortium AG,1.4000,0.0000,0.00%,574,0,2.705M,82.35
QD6.F,Blackhawk Growth Corp.,0.0158,+0.0062,+64.58%,"37,000","2,129",2.64M,N/A
ILK1.SG,Planet Home Investment AG,0.2500,0.0000,0.00%,"1,250",22,2.576M,N/A
ICP.F,Panamax AG,1.3800,0.0000,0.00%,4,20,2.571M,N/A
6NU.F,Pioneer Media Holdings Inc.,0.0250,+0.0010,+4.17%,"3,000",454,2.428M,N/A
FNG.F,Fritz Nols AG,0.0200,0.0000,0.00%,"20,000","1,105",2.4M,N/A
VEH.F,Valora Effekten Handel AG,1.3800,0.0000,0.00%,300,178,2.391M,N/A
K8Y.F,MTI Investment SE,0.3180,-0.0040,-1.24%,220,0,2.265M,N/A
4AL0.F,FinCanna Capital Corp.,0.0030,+0.0025,+500.00%,"18,400","1,745","331,722",N/A
5CR0.F,Sixty Six Capital Inc.,0.0090,+0.0005,+5.88%,5,0,1.945M,N/A
SE3.HM,Smart Equity AG,7.00,0.00,0.00%,40,0,1.925M,53.44
HSRN.HM,HelveticStar Holding AG,11.50,0.00,0.00%,15,0,1.84M,10.45
SPN.MU,Neuhof Textil-Holding Aktiengesellschaft,330.00,0.00,0.00%,5,0,1.83M,N/A
MI5.F,Minco Capital Corp.,0.0315,-0.0005,-1.56%,"20,000",0,1.829M,N/A
9DD.DU,Cannabis.de Media AG,5.80,0.00,0.00%,N/A,0,1.45M,N/A
T7RA.HM,CGift AG,0.8250,0.0000,0.00%,414,63,1.446M,N/A
M4V.F,Electric Guitar PLC,0.0220,0.0000,0.00%,934,0,1.413M,N/A
V8M.F,Prophecy DeFi Inc.,0.0055,+0.0035,+175.00%,"1,500",0,1.38M,N/A
M14K.MU,Securize IT Solutions AG,1.1800,+0.0100,+0.85%,"1,500","2,061",1.347M,N/A
BI7.MU,Beteiligungen im Baltikum AG,0.7600,0.0000,0.00%,200,5,1.261M,76.00
9UU.F,Payright Limited,0.0010,0.0000,0.00%,"200,000","3,508",1.105M,N/A
7XO.F,Lift Global Ventures Plc,0.0090,0.0000,0.00%,"15,000",263,1.057M,N/A
KRL2.SG,BlockchainK2 Corp.,0.0480,-0.0020,-4.00%,0,0,1.047M,N/A
J51.F,Milton Capital Plc,0.0090,0.0000,0.00%,N/A,0,1.047M,N/A
X72.F,Renewable Ventures Nordic AB (publ),0.5200,-0.0150,-2.80%,193,0,1.03M,N/A
5AV.F,Gunsynd Plc,0.0010,-0.0010,-50.00%,"1,000",0,1.008M,N/A
988.F,Eat & Beyond Global Holdings Inc.,0.0700,+0.0155,+28.44%,"1,971","1,020","968,464",N/A
U09.F,Medcaw Investments Plc,0.0465,0.0000,0.00%,N/A,0,"946,256",N/A
MBC.SG,MyBucks S.A.,0.0005,0.0000,0.00%,0,294,"919,705",N/A
A1D.F,Canadian Nexus Team Ventures Corp.,0.0040,0.0000,0.00%,625,10,"874,776",N/A
SGU.F,Sino-German United AG,0.4600,0.0000,0.00%,70,3,"828,000",6.57
NAB.HM,NABAG Anlage- Und Beteiligungs AG,1.0000,0.0000,0.00%,272,190,"775,490",9.09
GW6.F,Aura Renewable Acquisitions plc,0.0345,0.0000,0.00%,750,0,"732,562",N/A
5NF.F,Non-Standard Finance plc,0.0005,0.0000,0.00%,"62,000",0,"627,910",N/A
I8CK.HM,independent capital AG,0.6200,0.0000,0.00%,80,0,"698,231",3.65
L01.F,Lanebury Growth Capital Ltd.,0.0570,0.0000,0.00%,"3,000",0,"679,263",N/A
Q9U.DU,Fonterelli SPAC 3 AG,2.7000,0.0000,0.00%,N/A,0,"675,000",N/A
LUH.F,Luxxfolio Holdings Inc.,0.0020,+0.0015,+300.00%,"30,000","1,464","603,614",N/A
