DJD.F,D'Ieteren Group SA,84.50,0.00,0.00%,24,0,9.146B,27.26
ISUA.F,Isuzu Motors Limited,11.20,-0.20,-1.75%,80,0,9.142B,8.68
5Z0.F,Zhongsheng Group Holdings Limited,3.7000,+0.0600,+1.65%,2,18,9.417B,10.57
SVC.F,Service Corporation International,60.24,-0.24,-0.40%,90,9,9.106B,20.21
FO9A.SG,Ford Otomotiv Sanayi A.S.,127.00,+8.00,+6.72%,0,5,9.077B,10.82
BUI.F,"Burlington Stores, Inc.",139.00,+2.00,+1.46%,100,15,9.108B,38.50
ISU.F,Isuzu Motors Limited,11.30,-0.30,-2.59%,154,21,8.911B,8.83
SMO1.F,"Sumitomo Electric Industries, Ltd.",10.90,-0.10,-0.91%,N/A,0,8.91B,12.67
SK30.F,Smurfit Kappa Group Plc,32.20,-0.40,-1.23%,50,0,8.868B,8.94
VAI.F,"Vail Resorts, Inc.",228.00,-2.00,-0.87%,10,1,8.843B,33.93
SK3.F,Smurfit Kappa Group Plc,33.37,-0.66,-1.94%,500,108,8.841B,9.19
SMO.F,"Sumitomo Electric Industries, Ltd.",11.20,-0.10,-0.88%,50,42,8.837B,12.73
9JD.F,JD Sports Fashion Plc,1.7000,-0.0120,-0.70%,25,0,8.837B,56.67
ACR.DE,Accor SA,33.31,0.00,0.00%,"1,975",127,8.826B,27.08
ACR.F,Accor SA,33.24,-0.06,-0.18%,1,41,8.81B,26.17
ACR1.F,Accor SA,6.55,-0.05,-0.76%,10,0,8.788B,26.20
AV3.SG,Avery Dennison Corporation,154.00,+1.00,+0.65%,0,0,13.676B,68.69
YMA.F,"Yamaha Motor Co., Ltd.",25.00,-0.40,-1.57%,200,44,8.751B,6.89
6GI.F,Entain Plc,14.02,+0.02,+0.14%,380,56,8.296B,175.31
6HK.F,"Toray Industries, Inc.",10.10,-0.10,-0.98%,19,0,8.277B,17.41
6GI0.F,Entain Plc,13.50,0.00,0.00%,4,5,8.276B,192.86
36T.F,Genting Singapore Limited,0.6850,+0.0400,+6.20%,500,"1,323",8.269B,34.25
LTD0.F,"Bath & Body Works, Inc.",36.00,-0.40,-1.10%,20,13,8.241B,12.59
TOR1.F,"Toray Industries, Inc.",5.10,-0.05,-0.97%,100,84,8.197B,17.59
HLEA.SG,HELLA GmbH & Co. KGaA,35.00,+0.20,+0.57%,0,0,8.052B,38.89
HLE.F,HELLA GmbH & Co. KGaA,72.20,-0.40,-0.55%,36,16,8.033B,37.03
PRL.MU,Ralph Lauren Corporation,110.10,-1.54,-1.38%,7,0,8.856B,N/A
PLV1.F,"El Puerto de Liverpool, S.A.B. de C.V.",5.80,-0.10,-1.69%,10,0,8.01B,9.83
HLE.DE,HELLA GmbH & Co. KGaA,71.60,-1.00,-1.38%,9.289k,"10,709",8B,37.50
WHF4.F,Whitbread plc,39.67,-0.02,-0.05%,152,2,7.905B,24.34
SAR.SG,"Start Today Co., Ltd.",19.00,0.00,0.00%,0,5,5.801B,34.61
HAS.F,"Hasbro, Inc.",56.08,-0.90,-1.58%,10,24,7.773B,70.10
AL0.F,Allegro.eu SA,7.31,+0.11,+1.54%,300,91,8.031B,N/A
1C9.F,CCL Industries Inc.,42.80,-0.40,-0.93%,20,0,7.719B,17.33
PUMA.F,PUMA SE,4.8600,-0.0600,-1.22%,10,21,7.687B,21.13
AKN.F,Aisin Corporation,28.20,-0.20,-0.70%,80,1,7.685B,17.20
LE6N.F,Lear Corporation,130.00,-2.00,-1.52%,40,0,7.673B,19.40
1NC.F,Norwegian Cruise Line Holdings Ltd.,18.00,+0.12,+0.70%,"6,138","2,174",7.669B,N/A
PUM.DE,PUMA SE,50.94,+0.34,+0.67%,239.054k,"431,189",7.664B,21.67
A4N1.F,Polestar Automotive Holding UK PLC,3.7500,+0.2100,+5.93%,"5,000","1,070",8.095B,N/A
PUM.F,PUMA SE,51.04,+0.66,+1.31%,527,806,7.644B,21.27
SKAA.F,"Skechers U.S.A., Inc.",48.13,-0.63,-1.29%,50,33,7.607B,20.39
CS2.F,"Casey's General Stores, Inc.",202.00,0.00,0.00%,1,2,7.535B,18.26
TLK.F,"Toll Brothers, Inc.",67.46,-0.72,-1.06%,15,4,7.376B,5.83
WHR.F,Whirlpool Corporation,134.70,+0.60,+0.45%,50,7,7.376B,N/A
PRL.F,Ralph Lauren Corporation,110.02,-1.52,-1.36%,50,6,7.324B,15.34
WM1.F,"Williams-Sonoma, Inc.",113.60,-0.35,-0.31%,20,2,7.296B,7.92
PRL.DE,Ralph Lauren Corporation,111.14,0.00,0.00%,60,39,7.285B,15.70
